2679,1446994,真相(2000),"{'金基德', '韩国', '剧情', '真相', '艺术'}"
2680,2080007,金刚不坏(2007),"{'昆汀·塔伦蒂诺', '深刻', '性', '好看', '女性', '惊悚', '音乐', '剧情', '动作', '美国', '姜文', '好听', '真心'}"
2681,1466731,桃花灿烂(0),"{'回忆', '失望', '剧情', '姜文', '爱情', '初恋', '大陆', '青春'}"
2682,1302642,花火(1997),"{'北野武', '好看', '音乐', '剧情', '文艺', '沉默', '浪漫', '幽默', '温暖', '爱情', '不爱'}"
2683,1293995,凶暴的男人(0),"{'默片', '北野武', '惊悚', '音乐', '剧情', '动作', '浪漫', '幽默', '影片'}"
2684,1295815,那年夏天，宁静的海(1991),"{'很好', '死亡', '享受', '北野武', '夏天', '相爱', '音乐', '文艺', '好看', '文艺片', '宁静', '爱情', '年轻', '经典', '影片'}"
2685,1477088,游侠儿(1970),"{'古装', '好看', '少年', '良心', '动作', '武侠', '成长', '姜大卫', '心灵', '天真', '亲情', '感动', '剧本', '经典', '笑容'}"
2686,1302170,五虎将(1974),"{'古装', '李修贤', '演员', '剧情', '动作', '武侠', '姜大卫', '冒险', '龙', '狄龙', '陈观泰'}"
2687,1303587,保镖(1969),"{'黑帮', '古装', '动作', '武侠', '姜大卫', '悬疑', '爱情', '龙', '狄龙'}"
2688,1308174,初缠恋后的2人世界(0),"{'王家卫', '碎碎念', '剧情', '音乐', '金城武', '导演', '莫文蔚', '爱情', '彭浩翔'}"
2689,2003429,我要金龟婿(1986),"{'王家卫', '喜剧', '性', '好看', '人才', '编剧', '谷峰', '漂亮', '爱情', '经典', '故事', '秦沛', '青春'}"
2690,1300208,姿三四郎(1943),"{'好看', '性', '黑泽明', '剧情', '动作', '冒险', '人性', '影片'}"
2691,1294859,泥醉天使(0),"{'三船敏郎', '传奇', '黑泽明', '剧情', '合作'}"
2692,1302652,爱丽丝(1990),"{'性', '真诚', '奇幻', '艾伦', '伍迪·艾伦', '美国', '理性', '爱情', '喜剧', '女性'}"
2693,1293935,名人百态(0),"{'好看', '剧情', '艾伦', '伍迪·艾伦', '美国', '爱情', '喜剧', '名人'}"
2694,1296230,呆头鹅(1972),"{'搞笑', '艾伦', '伍迪·艾伦', '美国', '幽默', '励志', '爱情', '喜剧'}"
2695,1300957,小丑之夜(1953),"{'黑白', '情节剧', '剧情', '尊严', '流浪', '漂亮', '无力', '美好', '影像', '少女', '女性', '无奈', '性', '婚姻', '小丑', '现实', '伯格曼', '导演', '心理', '舞台剧', '笑声', '想要', '印象', '讽刺', '嘲笑', '喜剧', '表演', '影片', '动物', '英格玛·伯格曼', '戏剧', '隐喻', '好看', '冲突', '元素', '伙伴', '人性', '背叛', '关系', '艺术', '人类', '爱情', '剧本', '镜子', '俄罗斯', '光明', '默片', '冷漠', '家庭', '猫', '悲剧', '证明', '成熟', '妻子', '人生', '命运', '故事', '狗'}"
2696,1298141,恋爱课程(1954),"{'黑白', '游戏', '微笑', '死亡', '性', '好处', '现实', '伯格曼', '喜剧', '很好', '森林', '饥饿', '过程', '好笑', '剧本', '情感', '讨论', '轻松', '严肃', '深刻', '期待', '婚礼', '折磨', '老师', '孩子', '永远', '女性', '迷人', '火车', '音乐', '导演', '成人', '失望', '煎熬', '好看', '完整', '庆祝', '造型', '散步', '设计', '爱的人', '结婚', '家庭', '气质', '意外', '悲剧', '证明', '节奏', '悬念', '自然', '相爱', '剧情', '浪漫', '幽默', '过往', '外表', '婚姻', '小丑', '亲密', '教师', '状态', '猩猩', '英格玛·伯格曼', '感情', '关系', '演员', '孤独', '恋爱', '乐趣', '很好看', '不懂', '漂亮', '搞笑', '好玩', '心理', '欢乐', '情绪', '习惯', '讽刺', '影片', '享受', '安静', '夫妻', '爱情', '平静', '回忆', '良心', '自我', '妻子', '人生', '图书馆', '快乐', '故事'}"
2697,1300509,凶宅美人头(0),"{'恐怖', '美人', '惊悚', '科幻', '大陆'}"
2698,1306130,爱情麻辣烫(1997),"{'喜剧', '老片', '好看', '吕丽萍', '剧情', '文艺', '文艺片', '爱情', '经典', '大陆', '青春'}"
2699,1793922,我不在那儿(2007),"{'不懂', '剧情', '抄袭', '好听', '传记', '性', '改变', '时代', '音乐', '动作', '导演', '美国', '表演', '很好', '兴趣', '好看', '纪录', '表现', '听歌', '艺术', '纪录片', '解释', '演员', '诗人', '气质', '创新', '故事'}"
2700,2295401,詹妮弗的肉体(0),"{'享受', '恐怖', '惊悚', '奇幻', '音乐', '美国', '喜剧', '娱乐片', '影片'}"
2701,2336737,米尔克(2008),"{'很好', '性', '婚姻', '同性恋', '剧情', '运动', '美国', '同志', '政治', '奥斯卡', '传记', '同性'}"
2702,3569969,孩子们都很好(2010),"{'在一起', '期待', '剧情', '欢喜', '希望', '美女', '阶级', '幽默', '狗', '温情', '孩子', '伴侣', '伦理', '舒服', '儿童', '危机', '新奇', '意识', '性', '父母', '婚姻', '赏心悦目', '音乐', '名字', '现实', '导演', '成长', '可怜', '美国', '同志', '幸福', '真实', '沟通', '喜剧', '奥斯卡', '表演', '失望', '影片', '演技派', '很好', '变化', '好看', '家人', '感情', '思考', '背叛', '关系', '和谐', '爱情', '剧本', '青春', '讨论', '同性', '爱的人', '演员', '良心', '同性恋', '责任', '家庭', '欣赏', '悲剧', '合作', '好莱坞', '人生', '故事', '自然', '惊喜', '表达'}"
2703,1309013,海南鸡饭(2004),"{'性', '家庭', '剧情', '轻松', '张艾嘉', '同志', '亲情', '喜剧', '同性'}"
2704,5364959,古畑任三郎消失的名侦探(0),"{'消失', '凶杀', '好笑', '侦探'}"
2705,1467585,残缺(1978),"{'古装', '好看', '罗莽', '剧情', '动作', '导演', '动作片', '姜大卫', '武侠', '武功', '龙', '狄龙', '陈观泰', '郭追'}"
2706,1300765,狂犬惊魂(1983),"{'恐怖', '剧情', '孩子', '儿童', '惊悚', '美国', '气氛', '老片', '警察', '人心', '明白', '剧本', '演员', '编剧', '节奏', '狗狗', '妻子', '故事', '狗'}"
2707,1401587,绑架门口狗(0),"{'奉俊昊', '喜剧', '韩国', '裴斗娜', '幽默', '满意', '黑色幽默', '真实', '绑架', '开心', '影片', '狗'}"
2708,1693078,变鬼(2003),"{'恐怖', '惊悚', '剧情', '伤感', '幽默', '喜剧', '故事', '泰国'}"
2709,1835843,博物馆奇妙夜(2006),"{'游戏', '奇幻', '奇妙', '幽默', '孩子', '儿童', '脑洞', '魔幻', '动作', '美国', '博物馆', '风趣', '喜剧', '好看', '冒险', '勇敢', '特效', '家庭', '科幻'}"
2710,3071469,预产期(2010),"{'期待', '剧情', '旅行', '幽默', '温情', '教父', '无语', '王宝强', '开心', '朋友', '尚', '性', '搞笑', '动作', '导演', '美国', '欢乐', '无聊', '喜剧', '表演', '影片', '真心', '广告', '很好', '好看', '飞机', '更好', '交流', '好笑', '咖啡', '黑色幽默', '爱情', '演员', '良心', '编剧', '节奏', '狗狗', '感动', '好莱坞', '故事', '惊喜', '狗'}"
2711,2328749,奇谈(0),"{'在一起', '不懂', '恐怖', '文艺', '剧情', '希望', '怪谈', '温情', '孩子', '反转', '性', '时代', '惊悚', '春夏', '导演', '晚上', '印象', '影片', '画面', '很好', '医生', '好看', '四季', '韩国', '表现', '爱情', '蝴蝶', '孤独', '节奏', '蜗牛', '感动', '海报', '故事', '表达'}"
2712,3737117,秋喜(2009),"{'不懂', '评价', '西部', '做作', '文艺', '剧情', '电视', '漂亮', '信仰', '性', '搞笑', '惊悚', '名字', '动作', '导演', '文艺片', '印象', '秦海璐', '无聊', '大陆', '表演', '影片', '画面', '广告', '很好', '好看', '完整', '元素', '诚意', '摄影', '人心', '关系', '谍战', '明白', '剧本', '见面', '讨论', '演员', '电视剧', '气质', '历史', '青年', '编剧', '节奏', '悬疑', '郭晓东', '感动', '技巧', '故事', '狗'}"
2713,4109909,初学者(0),"{'人生', '好看', '性', '家庭', '剧情', '学者', '文艺', '导演', '美国', '同志', '亲情', '真实', '爱情', '喜剧', '故事', '影片', '同性'}"
2714,3011049,姐姐的守护者(2009),"{'做作', '家庭', '剧情', '美国', '温情', '伦理', '亲情', '感动', '励志'}"
2715,1306861,我是山姆(2001),"{'律师', '秋千', '完美', '剧情', '拥有', '幸运', '善良', '成功', '温情', '孩子', '漂亮', '经典', '美好', '永远', '懂事', '朋友', '落泪', '性', '父母', '改变', '导演', '成长', '美国', '想要', '眼泪', '善良的', '奥斯卡', '影片', '表演', '演技派', '很好', '好看', '聪明', '拯救', '过程', '表现', '人性', '温暖', '人心', '智力', '关系', '明白', '情感', '父爱', '照顾', '窗户', '能力', '演员', '责任', '家庭', '气质', '自我', '成熟', '感动', '亲情', '人生', '好莱坞', '故事', '自然', '表达'}"
2716,3732800,我们天上见(2009),"{'性', '女性', '家庭', '剧情', '爱恋', '文艺', '成长', '温情', '感动', '亲情', '人生', '友谊', '故事', '影片', '画面'}"
2717,1895120,死寂(2007),"{'恐怖', '惊悚', '成功', '温子仁', '美国', '悬疑', '故事', '影片'}"
2718,1309064,八面埋伏(0),"{'恐怖', '惊悚', '剧情', '成功', '动作', '美国', '悬疑', '经典'}"
2719,1307605,五毒(0),"{'很好', '古龙', '古装', '好看', '剧情', '动作', '武侠', '悬疑', '功夫', '龙', '故事', '悬念'}"
2720,1462467,卖身契(0),"{'不懂', '笑话', '剧情', '许冠文', '节目', '幽默', '电视', '经典', '冠军', '好听', '制度', '宗教', '巅峰', '性', '时代', '搞笑', '关怀', '辞职', '社会', '动作', '现实', '导演', '头脑', '好玩', '艾伦', '创作', '印象', '讽刺', '模仿', '无聊', '喜剧', '龙', '表演', '影片', '很好', '神话', '变化', '好看', '兄弟', '更好', '元素', '科技', '魔术', '好笑', '智慧', '努力', '警察', '明白', '公司', '窗户', '设计', '周星驰', '默片', '成龙', '鹦鹉', '演员', '天才', '无厘头', '电视节目', '编剧', '很好看', '惊险', '思想', '创意', '好莱坞', '成熟', '年轻', '故事', '自然', '翻拍', '狗'}"
2721,2138133,牛鬼蛇神(0),"{'人生', '剧情', '贺岁', '明星', '情色', '讽刺', '喜剧'}"
2722,1303364,资产阶级的审慎魅力(1972),"{'法国', '隐喻', '魅力', '喜剧', '奇幻', '剧情', '社会', '现实', '阶级', '幽默', '讽刺', '经典', '影片', '现实主义', '超现实主义'}"
2723,1316525,虎度门(0),"{'演技派', '人生', '喜剧', '好看', '演员', '家庭', '剧情', '文艺', '成就', '袁咏仪', '艺术', '眼泪', '爱情', '舒淇', '港台', '影片', '画面', '真心'}"
2724,1303204,晚9朝5(1994),"{'很好', '好看', '剧情', '情色', '很好看', '陈小春', '舒淇', '港台', '青春'}"
2725,3596513,天水围的夜与雾(0),"{'社会', '张静初', '真实'}"
2726,1301311,日本春歌考(1967),"{'软弱', '性', '剧情', '社会', '革命', '历史', '影片', '放松', '热情', '青春', '表达', '幻想'}"
2727,2149804,死神的精度(2008),"{'奇幻', '剧情', '金城武', '温柔', '歌曲', '艺术', '印象', '人生', '喜剧', '影片', '画面', '小西真奈美'}"
2728,3047973,新天龙八部(1982),"{'剧情', '歌曲', '电视', '经典', '怀旧', '性', '时代', '音乐', '动作', '导演', '武侠', '印象', '龙', '汤镇业', '表演', '兴趣', '古装', '完整', '元素', '爱情', '徐少强', '演员', '电视剧', '年轻', '故事', '好人'}"
2729,1301370,小煞星(0),"{'唱歌', '尴尬', '不懂', '歌星', '做作', '剧情', '娃娃', '冯淬帆', '浪漫', '无语', '功夫', '老师', '歌声', '好听', '声音', '趣味', '队友', '性', '惊悚', '音乐', '动作', '导演', '武侠', '龙', '狄龙', '很好', '好看', '感情', '姜大卫', '谷峰', '爱情', '吉他', '蝴蝶', '歌舞', '节奏', '年轻', '故事', '名字'}"
2730,1297979,独臂刀(0),"{'古装', '剧情', '动作', '武侠', '动作片', '港台', '经典', '王羽', '影片'}"
2731,6738760,倾城之泪(2011),"{'剧情', '文艺', '感动', '爱情', '大陆', '青春'}"
2732,5975206,记我的母亲(2011),"{'在一起', '日剧', '剧情', '奶奶', '温情', '孩子', '岁月', '永远', '声音', '记忆', '死亡', '改变', '父母', '现实', '治愈', '海边', '心灵', '真实', '不舍', '表演', '画面', '役所广司', '很好', '宫崎葵', '外婆', '家人', '过程', '温柔', '人心', '温暖', '关系', '明白', '情感', '照顾', '亲人', '平静', '演员', '家庭', '自我', '节奏', '写作', '优雅', '感动', '亲情', '人生', '勇气', '故事', '自然'}"
2733,1298596,裸体午餐(1991),"{'隐喻', '压力', '性', '奇幻', '剧情', '现实', '毒品', '美国', '柯南'}"
2734,1297203,着魔(0),"{'末日', '完美', '两个人', '经典', '突破', '冷战', '死亡', '性', '逻辑', '演出', '现实', '动作', '印象', '画面', '演技派', '很好', '隐喻', '压抑', '情色', '人类', '剧本', '能力', '迷恋', '焦虑', '天才', '牛奶', '年轻', '美女', '折磨', '理性', '老师', '孩子', '永远', '信仰', '意识', '法国', '迷人', '尖叫', '美人', '真相', '导演', '折扣', '想要', '气氛', '表演', '迷失', '兴趣', '永恒', '艺术', '和谐', '创造', '家庭', '气质', '意外', '事实', '自然', '狗', '评价', '潮湿', '灵魂', '剧情', '战争', '舒服', '外表', '无奈', '宗教', '婚姻', '社会', '太太', '教师', '学习', '沟通', '真实', '状态', '对象', '真心', '欧美', '黑暗', '感情', '表现', '不安', '摄影', '努力', '警察', '关系', '人心', '明白', '城市', '距离', '演员', '文化', '海报', '背叛', '幻想', '表达', '不懂', '体力', '恐怖', '拥有', '善良', '危机', '儿童', '政治', '影像', '趣味', '异形', '美貌', '惊悚', '探索', '心理', '美丽', '欢愉', '情绪', '美丽的', '颤抖', '影片', '更好', '元素', '追求', '人性', '夫妻', '爱情', '光明', '特工', '自我', '运动', '悬疑', '妻子', '故事', '怪物'}"
2735,2044089,杀手没有假期(2008),"{'完美', '文艺', '经典', '荣耀', '死亡', '性', '文艺片', '印象', '喜剧', '兄弟', '很好', '聪明', '冲突', '结束', '黑色幽默', '剧本', '情感', '英国人', '深刻', '尊严', '理性', '孩子', '旅馆', '想念', '音乐', '导演', '风景', '气氛', '表演', '广告', '好看', '枪战', '艺术', '救赎', '设计', '观光', '意外', '悲剧', '无厘头', '节奏', '命运', '假期', '剧情', '旅游', '浪漫', '幽默', '温情', '态度', '好听', '黑帮', '创作', '荣誉', '戏剧', '魅力', '规则', '拯救', '天真', '明白', '城市', '演员', '度假', '恋爱', '编剧', '文化', '感动', '惊喜', '不懂', '漂亮', '杜琪峰', '英国', '惊悚', '搞笑', '友情', '美国', '情绪', '忧伤', '讽刺', '影片', '科林·法瑞尔', '宣传', '杀手', '活下去', '人生', '故事'}"
2736,1306801,我聘请了职业杀手(1990),"{'剧情', '幽默', '杀手', '喜剧', '故事', '影片'}"
2737,6080756,公司职员(0),"{'剧情', '工作', '微笑', '温情', '平凡', '逻辑', '辞职', '社会', '动作', '幸福', '职员', '很好', '好看', '韩国', '感情', '枪战', '爱情', '编剧', '节奏', '杀手', '创意', '故事', '公司', '美好'}"
2738,1300044,谋杀绿脚趾(0),"{'兄弟', '默片', '队友', '喜剧', '好笑', '编剧', '导演', '美国', '幽默', '黑色幽默', '谋杀', '经典', '影片'}"
2739,2003389,葬礼上的死亡(2007),"{'剧情', '心情', '幽默', '温情', '伦理', '安定', '英国', '死亡', '迷人', '搞笑', '美国', '喜剧', '很好', '好看', '好笑', '黑色幽默', '剧本', '郁闷', '演员', '家庭', '意外', '严肃', '无厘头', '轻松', '悬疑', '人生', '英国人', '表达'}"
2740,1874704,我嫁了个怪蜀黍！(1997),"{'后现代', '奇幻', '天才', '情色', '美国', '幽默', '影片', '动画', '英雄', '黑色幽默', '喜剧', '成人'}"
2741,1307320,人·鬼·情(0),"{'性', '女性', '完美', '剧情', '自我', '人生', '京剧', '大陆', '影片'}"
2742,20444892,葛洛莉亚(0),"{'年纪', '剧情', '寂寞', '奶奶', '歌曲', '态度', '危机', '漂亮', '岁月', '人情', '政治', '美好', '好听', '意识', '女性', '无奈', '老人', '性', '亲密', '音乐', '导演', '舞蹈', '美丽', '付出', '孔雀', '美丽的', '真实', '怜悯', '表演', '影片', '笑容', '演技派', '很好', '隐喻', '好看', '享受', '未来', '感情', '表现', '渴望', '关系', '爱情', '热情', '勇敢', '年轻', '跳舞', '自我', '人群', '孤独', '智利', '恋爱', '节奏', '文化', '猫', '需求', '人生', '快乐', '海报', '故事', '翻拍', '表达'}"
2743,1768303,真相(1960),"{'演技派', '法国', '好看', '性', '演员', '真相', '剧情', '严肃', '悲剧', '导演', '亲情', '爱情', '女性'}"
2744,1302454,乾隆下江南(1977),"{'旅游', '幽默', '相声', '经典', '好听', '趣味', '性', '搞笑', '康熙', '印象', '真实', '风趣', '喜剧', '影片', '古装', '完整', '知识', '纪录', '表现', '纪录片', '民俗', '演员', '气质', '历史', '文化', '汪禹', '优雅', '人情', '美食', '故事'}"
2745,2033543,小说(0),"{'在一起', '记录', '刘仪伟', '真诚', '开会', '文艺', '奇妙', '剧情', '理性', '同意', '孩子', '分手', '舒服', '漂亮', '帽子', '旧爱', '老师', '开心', '声音', '尚', '性', '现实', '沉默', '好玩', '聊天', '导演', '价值', '欢乐', '学习', '幸福', '创作', '真实', '讲话', '无聊', '相遇', '大陆', '表演', '影片', '文学', '很好', '好看', '纪录', '过程', '关系', '艺术', '明白', '爱情', '纪录片', '情感', '讨论', '过气', '理想', '人生', '回忆', '演员', '诗人', '家庭', '自我', '青年', '说话', '感动', '王志文', '故事', '自然', '惊喜', '表达'}"
2746,1316560,列宁格勒牛仔征美记(1989),"{'很好', '飞机', '喜剧', '好看', '良心', '音乐', '搞笑', '轻松', '音乐剧', '乌克兰', '幽默', '很好看', '欢乐', '摇滚', '讽刺', '政治', '牛仔'}"
2747,20472857,百星酒店(0),"{'很好', '好看', '搞笑', '贺岁', '无厘头', '幽默', '很好看', '欢乐', '爱情', '喜剧'}"
2748,1303459,妖夜慌踪(0),"{'黑白', '完美', '文艺', '激动', '同意', '声音', '记忆', '阴暗', '性', '逻辑', '现实', '做梦', '画面', '很好', '隐喻', '压抑', '情色', '能力', '年轻', '柯南', '名字', '外貌', '深刻', '细胞', '奇妙', '心理学', '照片', '永远', '迷人', '时代', '音乐', '导演', '想要', '气氛', '失望', '迷失', '好看', '摇滚', '艺术', '沙漠', '气质', '证明', '节奏', '德国', '悬念', '自然', '构思', '在一起', '记录', '剧情', '脑洞', '宗教', '明星', '真实', '状态', '哥特', '黑暗', '表现', '摄影', '明白', '解释', '很好看', '表达', '幻想', '灵感', '不懂', '恐怖', '影像', '惊悚', '心理', '幻觉', '美国', '境界', '凶杀', '影片', '元素', '思考', '人性', '夫妻', '回忆', '烧脑', '自我', '欣赏', '梦幻', '悬疑', '妻子', '推理', '诺兰', '故事'}"
2749,5997193,人生小节(2011),"{'变化', '日剧', '演员', '音乐', '欣赏', '人生', '喜剧', '影片'}"
2750,1308466,犯罪河岸(1947),"{'法国', '良心', '音乐', '剧情', '悬疑', '谋杀', '表演'}"
2751,1302238,飞越黄昏(0),"{'演技派', '冯宝宝', '演员', '宝宝', '家庭', '良心', '美国', '灯光', '温情', '节奏', '漂亮', '港台', '故事', '表演', '影片'}"
2752,10793513,失魂(2013),"{'恐怖', '演员', '惊悚', '剧情', '悬疑', '亲情', '港台', '影片'}"
2753,1301647,冷血惊魂(1965),"{'黑白', '墙壁', '完美', '文艺', '工作', '信任', '希区柯克', '经典', '冷静', '声音', '阴暗', '兔子', '性', '演出', '现实', '动作', '印象', '故事', '画面', '演技派', '很好', '隐喻', '变化', '压抑', '过程', '结束', '挑剔', '时钟', '迷恋', '焦虑', '猫', '成熟', '童年阴影', '年轻', '深刻', '期待', '美女', '折磨', '老师', '喘息', '照片', '永远', '女性', '意识', '少女', '法国', '美人', '尖叫', '时代', '音乐', '导演', '气氛', '表演', '好看', '闹钟', '艺术', '沉闷', '设计', '家庭', '气质', '节奏', '环境', '紧张', '童年', '评价', '烦闷', '灵魂', '剧情', '才华', '舒服', '社会', '真实', '状态', '饺子', '真心', '黑暗', '表现', '未知', '不安', '摄影', '关系', '人心', '现实主义', '郁闷', '演员', '表现主义', '孤独', '很好看', '亲情', '婴儿', '表达', '幻想', '恐怖', '成功', '无力', '公寓', '英国', '美貌', '惊悚', '自闭', '心理', '可怜', '美丽', '情绪', '美丽的', '习惯', '食物', '罗曼·波兰斯基', '影片', '元素', '人性', '渴望', '冷漠', '想像', '自我', '悬疑', '教科书', '人生', '冲突'}"
2754,1308657,鬼婆(0),"{'黑白', '变化', '深刻', '恐怖', '性', '剧情', '战争', '心理', '人性', '摄影', '印象', '野兽', '影片', '动物', '面具'}"
2755,1293001,女继承人(1949),"{'演技派', '医生', '演员', '剧情', '恋爱', '感情', '导演', '美国', '心理', '得奖', '爱情', '奥斯卡'}"
2756,1302050,广岛之恋(0),"{'法国', '回忆', '更好', '剧情', '文艺', '战争', '好心', '爱情', '影片', '表达'}"
2757,1421942,少年时代(0),"{'性', '时代', '少年', '音乐', '社会', '现实', '战争', '印象', '影片', '表达'}"
2758,1295389,夏日插曲(0),"{'黑白', '工作', '微笑', '经典', '不爱', '死亡', '性', '现实', '伯格曼', '英文', '印象', '很好', '变化', '结束', '消失', '情感', '面具', '保护', '猫', '轻松', '成熟', '春天', '年轻', '感伤', '美好', '深刻', '心情', '欢喜', '希望', '永远', '文字', '少女', '预言', '时代', '导演', '舞蹈', '芭蕾', '情侣', '风景', '想要', '青涩', '乡村', '初恋', '表演', '完整', '活着', '魔术', '永恒', '经历', '艺术', '心境', '猫头鹰', '青春', '秋天', '设计', '日记', '跳舞', '爱的人', '结婚', '气质', '意外', '悲剧', '节奏', '美好的', '命运', '哭泣', '自然', '狗', '评价', '灵魂', '少年', '剧情', '戒指', '阳光', '浪漫', '过往', '舞会', '化妆', '热恋', '创作', '喜悦', '真实', '戏剧', '英格玛·伯格曼', '相处', '感情', '表现', '摄影', '天真', '爱情故事', '温暖', '明白', '失落', '演员', '孤独', '恋爱', '感动', '好莱坞', '下棋', '表达', '恐怖', '拥有', '哲理', '危机', '订婚', '海边', '成长', '纯净', '心理', '美丽', '情绪', '幸福', '忧伤', '影片', '唱片', '元素', '思考', '隔离', '恋人', '爱情', '镜子', '光明', '甜蜜', '回忆', '夏天', '自我', '活泼', '动画', '人生', '快乐', '故事'}"
2759,25951743,毛骨悚然撞鬼经 15周年特别篇(2014),"{'恐怖', '日剧', '电视剧', '电视', '故事', '影片'}"
2760,1302605,远山的呼唤(1980),"{'剧情', '希望', '浪漫', '温情', '舒服', '怀念', '民族', '经典', '怀旧', '声音', '性', '时代', '火车', '武侠', '学习', '表演', '影片', '很好', '好看', '感情', '温柔', '人心', '明白', '爱情', '剧本', '情感', '平静', '很好看', '环境', '感动', '故事', '表达'}"
2761,1788622,博士的爱情方程式(0),"{'博士', '家庭', '剧情', '温情', '感动', '爱情', '影片'}"
2762,25824852,不再说分手(0),"{'好看', '郑伊健', '分手', '爱情', '经典', '影片'}"
2763,1308551,情义知多少(1989),"{'情义', '在一起', '平衡', '完美', '剧情', '东京', '战争', '温情', '孩子', '态度', '舒服', '人情', '民族', '心理学', '美好', '朋友', '性', '二战', '时代', '春夏', '音乐', '社会', '友情', '导演', '心理', '情绪', '幸福', '想要', '友谊', '下雨', '表演', '影片', '画面', '很好', '好看', '大屠杀', '感情', '表现', '温柔', '庆祝', '摄影', '旋律', '爱情故事', '关系', '夫妻', '温暖', '和谐', '爱情', '情感', '见面', '勇敢', '窗户', '家庭', '恋爱', '欣赏', '硬汉', '文化', '妻子', '人生', '命运', '年轻', '故事', '表达'}"
2764,26283288,解语花(0),"{'性', '韩国', '剧情', '音乐', '文艺', '历史', '爱情', '女性'}"
2765,1305152,没有航标的河流(0),"{'老片', '河流', '剧情', '人文', '爱情', '大陆', '解放'}"
2766,1424629,林家铺子(0),"{'魅力', '死亡', '老片', '剧情', '社会', '悲剧', '谢添', '经典', '大陆'}"
2767,1959218,野兽之死(0),"{'不懂', '深刻', '完美', '文艺', '剧情', '战争', '反战', '记者', '漂亮', '红色', '影像', '枯萎', '外表', '都市', '性', '时代', '火车', '音乐', '社会', '现实', '动作', '导演', '美丽', '交响乐', '状态', '龙', '表演', '影片', '爱慕', '魅力', '黑暗', '好看', '压抑', '松田龙平', '表现', '野兽', '冷漠', '哲学', '演员', '气质', '孤独', '青年', '意外', '证明', '节奏', '空虚', '优雅', '杀手'}"
2768,1401859,暴力挽歌(1966),"{'好看', '搞笑', '剧情', '动作', '无厘头', '温情', '热血', '喜剧', '青春', '外表'}"
2769,2222981,雪之断章(1985),"{'唱歌', '人造', '经典', '突破', '落泪', '性', '现实', '英文', '印象', '复仇', '相遇', '画面', '很好', '隐喻', '变化', '偶像剧', '情感', '剧本', '春天', '文字', '少女', '纯爱', '迷人', '时代', '导演', '帅气', '气氛', '好看', '艺术', '谋杀', '心境', '青春', '结婚', '气质', '命运', '童年', '自然', '狗', '年纪', '平衡', '剧情', '浪漫', '小丑', '表情', '舞台剧', '真实', '戏剧', '摇摆', '河流', '感情', '表现', '摄影', '关系', '人心', '责任', '孤独', '恋爱', '很好看', '感动', '苦情', '表达', '善良', '漂亮', '美貌', '成长', '心理', '情绪', '童话', '影片', '玩偶', '偶像', '爱情', '寒冷', '自我', '梦幻', '人生', '快乐', '故事'}"
2770,1308671,侦探物语(0),"{'爱情', '悬疑', '侦探', '影片'}"
2771,26611458,分手再说我爱你(2015),"{'邓丽欣', '两个人', '剧情', '伤心', '温情', '分手', '反转', '婚姻', '现实', '情侣', '真实', '喜剧', '影片', '过敏', '很好', '纪念', '好看', '纪念日', '感情', '爱情故事', '爱情', '情感', '方力申', '结婚', '叶念琛', '故事'}"
2772,3129740,人的约定(1986),"{'好看', '剧情', '悲剧', '人类', '三国', '故事', '影片'}"
2773,1293105,蚀(1962),"{'黑白', '法国', '好看', '能力', '相爱', '良心', '完美', '剧情', '文艺', '摄影', '哲理', '艺术', '爱情', '情感', '金融', '影片', '龙'}"
2774,26852891,拳击场故事(0),"{'剧情', '故事', '拳击', '运动'}"
2775,1297585,两个人的车站(0),"{'好看', '两个人', '苏联', '浪漫', '幽默', '车站', '爱情', '龙', '经典', '故事', '俄罗斯', '影片', '真心'}"
2776,1422193,穿制服的女孩(1931),"{'批判', '黑白', '制服', '性', '做作', '剧情', '制度', '德国', '教育', '爱情', '影片', '同性'}"
2777,26853690,人类削减计划(0),"{'深刻', '剧情', '阶级', '孩子', '老师', '电视', '考试', '脑洞', '成绩', '性', '逻辑', '惊悚', '社会', '现实', '欢呼', '美国', '讽刺', '无聊', '影片', '好看', '精英', '未来', '人性', '人类', '悬念', '天才', '科幻', '创意', '教育', '故事'}"
2778,1759388,艺校的秘密(2006),"{'剧情', '美国', '幽默', '艺术', '黑色幽默', '讽刺', '喜剧', '青春'}"
2779,26649224,丛林法则(2016),"{'完美', '平凡', '经典', '制度', '死亡', '性', '好处', '逻辑', '现实', '动作', '喜剧', '结束', '好笑', '黑色幽默', '剧本', '周星驰', '轻松', '严肃', '欢笑', '美好', '实习', '深刻', '殖民', '相声', '永远', '批判', '法国', '时代', '音乐', '头脑', '导演', '文明', '表演', '好看', '休假', '活着', '冒险', '创造', '气质', '意外', '无厘头', '证明', '节奏', '幽默感', '相爱', '剧情', '狂喜', '战争', '浪漫', '幽默', '功夫', '脑洞', '社会', '规则', '表现', '城市', '演员', '文化', '惊喜', '巴黎', '尴尬', '滑雪', '恶搞', '姜文', '政治', '开心', '搞笑', '好玩', '伤感', '欢乐', '讽刺', '影片', '动物', '元素', '爱情', '周末', '欣赏', '故事'}"
